,hourly_dayahead_dol_per_kwh,realtime_production_kwh,realtime_supplied_kwh,solar_production_kwh,electrolyser_consumption_kwh,compressor_consumption_kwh,liquefaction_consumption_kwh,electrolyser_produced_kg,compressor_produced_kg,liquefaction_produced_kg,compress_to_liquefaction,fuel_cell_consumed_kg,gh2_storage_level_kg,gh2_storage_net_inflow,gh2_storge_inflow_kg,gh2_storage_outflow_kg
326,0.022539999999999998,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,10.839110207174441,0.3082384292507876,1.6531545181985732,1.3449160889477856
327,0.02197,0.0,0.0,108.2954452852981,90.92349850092153,6.612618072794293,10.759328711582285,1.6531545181985732,1.6531545181985732,1.0759328711582286,0.0,0.0,11.147348636425228,0.5772216470403446,1.6531545181985732,1.0759328711582286
328,0.02413,0.0,0.0,72.93318233295584,60.466147778979696,4.397538020289432,8.069496533686713,1.099384505072358,1.099384505072358,0.8069496533686714,0.0,0.0,11.724570283465573,0.29243485170368666,1.099384505072358,0.8069496533686714
329,0.034390000000000004,2.6616575607741564,0.0,2.7180067950169877,0.0,0.0,5.379664355791144,0.0,0.0,0.5379664355791144,0.0,0.0,12.01700513516926,-0.5379664355791144,0.0,0.5379664355791144
330,0.03635,2.689832177895572,0.0,0.0,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,11.479038699590145,-0.2689832177895572,0.0,0.2689832177895572
331,0.028640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
332,0.02643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
333,0.02465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
334,0.02238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
335,0.02149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
336,0.020399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
337,0.02061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
338,0.02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
339,0.02025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
340,0.02181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
341,0.02558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210055481800588,0.0,0.0,0.0
342,0.04167,0.4811757496242475,0.0,0.0,0.0,0.0,0.4811757496242475,0.0,0.0,0.04811757496242475,0.0,0.0,11.210055481800588,-0.04811757496242475,0.0,0.04811757496242475
343,0.03508,0.0,0.0,3.1710079275198186,0.0,0.0,3.1710079275198186,0.0,0.0,0.3171007927519819,0.0,0.0,11.161937906838164,-0.3171007927519819,0.0,0.3171007927519819
344,0.031010000000000003,0.0,0.0,29.44507361268403,21.98530242203009,1.598931085238552,5.86084010541539,0.399732771309638,0.399732771309638,0.586084010541539,0.0,0.0,10.844837114086182,-0.186351239231901,0.399732771309638,0.586084010541539
345,0.03377,0.0,0.0,47.11211778029445,35.947110209052404,2.614335287931084,8.550672283310961,0.653583821982771,0.653583821982771,0.8550672283310962,0.0,0.0,10.65848587485428,-0.20148340634832518,0.653583821982771,0.8550672283310962
346,0.032189999999999996,0.0,0.0,71.57417893544734,56.2432558658177,4.090418608423105,11.240504461206534,1.0226046521057763,1.0226046521057763,1.1240504461206533,0.0,0.0,10.457002468505955,-0.10144579401487697,1.0226046521057763,1.1240504461206533
347,0.030289999999999997,0.0,0.0,102.37825594563988,82.90000386591376,6.029091190248273,13.449160889477856,1.5072727975620683,1.5072727975620683,1.3449160889477856,1.3449160889477856,0.0,10.355556674491078,0.16235670861428253,0.16235670861428253,0.0
348,0.02835,0.0,0.0,79.72819932049829,61.7855443001038,4.49349413091664,13.449160889477856,1.12337353272916,1.12337353272916,1.3449160889477856,1.12337353272916,0.0,10.51791338310536,-0.22154255621862573,0.0,0.22154255621862573
349,0.024079999999999997,0.0,0.0,60.249150622876556,43.62710907350727,3.1728806598914376,13.449160889477856,0.7932201649728594,0.7932201649728594,1.3449160889477856,0.7932201649728594,0.0,10.296370826886735,-0.5516959239749264,0.0,0.5516959239749264
350,0.02278,0.0,0.0,43.94110985277464,30.93216886043355,2.2496122807588037,10.759328711582285,0.5624030701897009,0.5624030701897009,1.0759328711582286,0.0,0.0,9.744674902911807,-0.5135298009685276,0.5624030701897009,1.0759328711582286
351,0.022719999999999997,0.0,0.0,28.992072480181204,19.504096221308423,1.418479725186067,8.069496533686713,0.35461993129651675,0.35461993129651675,0.8069496533686714,0.0,0.0,9.23114510194328,-0.45232972207215466,0.35461993129651675,0.8069496533686714
352,0.02366,0.0,0.0,9.966024915062286,4.2754208603375075,0.3109396989336369,5.379664355791142,0.07773492473340922,0.07773492473340922,0.5379664355791143,0.0,0.0,8.778815379871126,-0.46023151084570507,0.07773492473340922,0.5379664355791143
353,0.037880000000000004,2.689832177895571,0.0,0.0,0.0,0.0,2.689832177895571,0.0,0.0,0.26898321778955714,0.0,0.0,8.31858386902542,-0.26898321778955714,0.0,0.26898321778955714
354,0.03619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
355,0.02857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
356,0.027190000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
357,0.02488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
358,0.02495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
359,0.02309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
360,0.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
361,0.02277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
362,0.022670000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
363,0.02222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
364,0.02336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
365,0.023510000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.049600651235863,0.0,0.0,0.0
366,0.04072,2.293180279635572,0.0,0.0,0.0,0.0,2.293180279635572,0.0,0.0,0.2293180279635572,0.0,0.0,8.049600651235863,-0.2293180279635572,0.0,0.2293180279635572
367,0.03574,0.0,0.0,4.983012457531143,0.0,0.0,4.983012457531143,0.0,0.0,0.4983012457531143,0.0,0.0,7.8202826232723055,-0.49830124575311435,0.0,0.49830124575311435
368,0.033960000000000004,0.0,0.0,32.16308040770102,22.829880804662487,1.6603549676118172,7.672844635426714,0.4150887419029543,0.4150887419029543,0.7672844635426714,0.4150887419029543,0.0,7.321981377519191,-0.35219572163971724,0.0,0.35219572163971724
369,0.03134,0.0,0.0,53.45413363533408,40.170002122214385,2.92145469979741,10.362676813322286,0.7303636749493525,0.7303636749493525,1.0362676813322287,0.0,0.0,6.969785655879474,-0.3059040063828762,0.7303636749493525,1.0362676813322287
370,0.02875,0.0,0.0,90.60022650056627,72.29024513583326,5.257472373515146,13.052508991217858,1.3143680933787865,1.3143680933787865,1.3052508991217857,1.3052508991217857,0.0,6.663881649496598,0.009117194257000971,0.009117194257000971,0.0
371,0.02623,0.0,0.0,104.19026047565119,84.58916063117854,6.151938954994803,13.449160889477856,1.5379847387487007,1.5379847387487007,1.3449160889477856,1.3449160889477856,0.0,6.672998843753598,0.19306864980091487,0.19306864980091487,0.0
372,0.026010000000000002,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,6.866067493554513,0.3082384292507876,0.3082384292507876,0.0
373,0.025160000000000002,0.0,0.0,93.31823329558323,74.45422003958976,5.4148523665156185,13.449160889477856,1.3537130916289046,1.3537130916289046,1.3449160889477856,1.3449160889477856,0.0,7.174305922805301,0.008797002681118826,0.008797002681118826,0.0
374,0.02442,0.0,0.0,72.93318233295584,57.95867710467026,4.215176516703291,10.759328711582285,1.0537941291758228,1.0537941291758228,1.0759328711582286,0.0,0.0,7.18310292548642,-0.02213874198240573,1.0537941291758228,1.0759328711582286
375,0.02409,0.0,0.0,46.65911664779161,35.97337468264016,2.616245431464739,8.069496533686713,0.6540613578661848,0.6540613578661848,0.8069496533686714,0.6540613578661848,0.0,7.1609641835040145,-0.15288829550248673,0.0,0.15288829550248673
376,0.023469999999999998,0.0,0.0,21.291053227633068,14.832650643242472,1.0787382285994525,5.379664355791144,0.2696845571498631,0.2696845571498631,0.5379664355791144,0.2696845571498631,0.0,7.008075888001528,-0.26828187842925133,0.0,0.26828187842925133
377,0.03488,2.2368310453927407,0.0,0.4530011325028313,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,6.739794009572277,-0.2689832177895572,0.0,0.2689832177895572
378,0.032119999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47081079178272,0.0,0.0,0.0
379,0.02696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
380,0.027710000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
381,0.02621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
382,0.02388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
383,0.02244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
384,0.01923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
385,0.01804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
386,0.018510000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
387,0.01828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
388,0.023559999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.470810791782719,0.0,0.0,0.0
389,0.0233,2.689832177895572,0.0,0.0,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,6.470810791782719,-0.2689832177895572,0.0,0.2689832177895572
390,0.02939,5.379664355791144,0.0,0.0,0.0,0.0,5.379664355791144,0.0,0.0,0.5379664355791144,0.0,0.0,6.201827573993161,-0.5379664355791144,0.0,0.5379664355791144
391,0.0272,0.0,0.0,24.462061155152888,15.281204308146435,1.1113603133197407,8.069496533686713,0.2778400783299352,0.2778400783299352,0.8069496533686714,0.0,0.0,5.663861138414047,-0.5291095750387362,0.2778400783299352,0.8069496533686714
392,0.027780000000000003,0.0,0.0,108.2954452852981,90.92349850092153,6.612618072794293,10.759328711582285,1.6531545181985732,1.6531545181985732,1.0759328711582286,0.0,0.0,5.1347515633753105,0.5772216470403446,1.6531545181985732,1.0759328711582286
393,0.03118,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,5.711973210415655,0.3082384292507876,1.6531545181985732,1.3449160889477856
394,0.03173,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,6.020211639666442,0.3082384292507876,1.6531545181985732,1.3449160889477856
395,0.03351,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,6.32845006891723,0.3082384292507876,0.3082384292507876,0.0
396,0.03074,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,6.636688498168018,0.3082384292507876,1.6531545181985732,1.3449160889477856
397,0.02927,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,6.9449269274188055,0.30823842925078804,0.30823842925078804,0.0
398,0.02792,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,7.2531653566695935,0.3082384292507876,1.6531545181985732,1.3449160889477856
399,0.027460000000000002,0.0,0.0,108.2954452852981,90.92349850092153,6.612618072794293,10.759328711582285,1.6531545181985732,1.6531545181985732,1.0759328711582286,0.0,0.0,7.5614037859203815,0.5772216470403446,1.6531545181985732,1.0759328711582286
400,0.02773,0.0,0.0,79.72819932049829,66.80048564872266,4.8582171380889205,8.069496533686713,1.2145542845222301,1.2145542845222301,0.8069496533686714,0.0,0.0,8.138625432960726,0.4076046311535587,1.2145542845222301,0.8069496533686714
401,0.04456,0.8496530307628314,0.0,4.530011325028313,0.0,0.0,5.379664355791144,0.0,0.0,0.5379664355791144,0.0,0.0,8.546230064114285,-0.5379664355791144,0.0,0.5379664355791144
402,0.03822,2.689832177895572,0.0,0.0,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,8.00826362853517,-0.2689832177895572,0.0,0.2689832177895572
403,0.02863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
404,0.02888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
405,0.02638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
406,0.02427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
407,0.02198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
408,0.01839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
409,0.01645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
410,0.01643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
411,0.01563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
412,0.01703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
413,0.02348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
414,0.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7392804107456135,0.0,0.0,0.0
415,0.03055,1.7838299128899084,0.0,0.9060022650056626,0.0,0.0,2.689832177895571,0.0,0.0,0.26898321778955714,0.0,0.0,7.7392804107456135,-0.26898321778955714,0.0,0.26898321778955714
416,0.02682,0.0,0.0,14.496036240090602,8.498312773499496,0.6180591107999633,5.379664355791142,0.15451477769999084,0.15451477769999084,0.5379664355791143,0.15451477769999084,0.0,7.470297192956056,-0.3834516578791234,0.0,0.3834516578791234
417,0.02759,0.0,0.0,33.52208380520951,23.726988134470407,1.725599137052393,8.069496533686713,0.4313997842630983,0.4313997842630983,0.8069496533686714,0.0,0.0,7.086845535076932,-0.37554986910557314,0.4313997842630983,0.8069496533686714
418,0.02671,0.0,0.0,49.830124575311444,36.42192834754413,2.6488675161850277,10.759328711582285,0.6622168790462569,0.6622168790462569,1.0759328711582286,0.0,0.0,6.71129566597136,-0.41371599211197163,0.6622168790462569,1.0759328711582286
419,0.02598,0.0,0.0,61.155152887882224,44.47168745613967,3.234304542264703,13.449160889477856,0.8085761355661758,0.8085761355661758,1.3449160889477856,0.8085761355661758,0.0,6.2975796738593885,-0.53633995338161,0.0,0.53633995338161
420,0.023969999999999998,0.0,0.0,65.68516421291054,48.69457936930165,3.5414239541310293,13.449160889477856,0.8853559885327573,0.8853559885327573,1.3449160889477856,0.8853559885327573,0.0,5.7612397204777785,-0.45956010041502826,0.0,0.45956010041502826
421,0.023719999999999998,0.0,0.0,64.77916194790487,47.85000098666925,3.4800000717577637,13.449160889477856,0.8700000179394409,0.8700000179394409,1.3449160889477856,0.8700000179394409,0.0,5.3016796200627505,-0.4749160710083449,0.0,0.4749160710083449
422,0.02437,0.0,0.0,58.89014722536806,44.8677121738681,3.26310633991768,10.759328711582285,0.81577658497942,0.81577658497942,1.0759328711582286,0.81577658497942,0.0,4.826763549054701,-0.2601562861788086,0.0,0.2601562861788086
423,0.023039999999999998,0.0,0.0,48.924122310305776,38.08482063922116,2.7698051373979022,8.069496533686713,0.6924512843494756,0.6924512843494756,0.8069496533686714,0.6924512843494756,0.0,4.566607262875892,-0.11449836901919586,0.0,0.11449836901919586
424,0.02334,0.0,0.0,24.915062287655722,18.210964173772066,1.3244337580925138,5.379664355791144,0.33110843952312846,0.33110843952312846,0.5379664355791144,0.0,0.0,4.452108893856696,-0.20685799605598593,0.33110843952312846,0.5379664355791144
425,0.03232,1.3308287803870782,0.0,1.3590033975084939,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,4.245250897800711,-0.2689832177895572,0.0,0.2689832177895572
426,0.026760000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
427,0.023329999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
428,0.023010000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
429,0.02185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
430,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
431,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
432,0.01594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
433,0.015550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
434,0.015390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
435,0.01534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
436,0.01694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9762676800111536,0.0,0.0,0.0
437,0.01767,2.689832177895572,0.0,0.0,0.0,0.0,2.689832177895572,0.0,0.0,0.2689832177895572,0.0,0.0,3.9762676800111536,-0.2689832177895572,0.0,0.2689832177895572
438,0.02048,5.379664355791144,0.0,0.0,0.0,0.0,5.379664355791144,0.0,0.0,0.5379664355791144,0.0,0.0,3.7072844622215966,-0.5379664355791144,0.0,0.5379664355791144
439,0.02346,0.0,0.0,32.616081540203844,22.882409751838004,1.6641752546791275,8.069496533686713,0.4160438136697819,0.4160438136697819,0.8069496533686714,0.0,0.0,3.169318026642482,-0.39090583969888953,0.4160438136697819,0.8069496533686714
440,0.02767,0.0,0.0,108.2954452852981,90.92349850092153,6.612618072794293,10.759328711582285,1.6531545181985732,1.6531545181985732,1.0759328711582286,1.0759328711582286,0.0,2.7784121869435925,0.5772216470403446,0.5772216470403446,0.0
441,0.02554,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,3.355633833983937,0.3082384292507876,1.6531545181985732,1.3449160889477856
442,0.02612,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,3.6638722632347247,0.30823842925078804,0.30823842925078804,0.0
443,0.026699999999999998,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,3.9721106924855127,0.3082384292507876,0.3082384292507876,0.0
444,0.02502,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,4.2803491217363,0.3082384292507876,0.3082384292507876,0.0
445,0.0242,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,1.3449160889477856,0.0,4.5885875509870875,0.30823842925078804,0.30823842925078804,0.0
446,0.024550000000000002,0.0,0.0,110.98527746319367,90.92349850092153,6.612618072794293,13.449160889477856,1.6531545181985732,1.6531545181985732,1.3449160889477856,0.0,0.0,4.8968259802378755,0.3082384292507876,1.6531545181985732,1.3449160889477856
447,0.024059999999999998,0.0,0.0,108.2954452852981,90.92349850092153,6.612618072794293,10.759328711582285,1.6531545181985732,1.6531545181985732,1.0759328711582286,0.0,0.0,5.205064409488664,0.5772216470403446,1.6531545181985732,1.0759328711582286
448,0.02425,0.0,0.0,105.60561310740253,90.92349850092153,6.612618072794293,8.069496533686713,1.6531545181985732,1.6531545181985732,0.8069496533686714,0.0,0.0,5.782286056529008,0.8462048648299018,1.6531545181985732,0.8069496533686714
449,0.03735,0.0,0.0,14.949037372593432,8.920601964815694,0.6487710519865959,5.379664355791142,0.16219276299664898,0.16219276299664898,0.5379664355791143,0.0,0.0,6.628490921358908,-0.3757736725824653,0.16219276299664898,0.5379664355791143
450,0.05514,2.689832177895571,0.0,0.0,0.0,0.0,2.689832177895571,0.0,0.0,0.26898321778955714,0.0,0.0,6.252717248776443,-0.26898321778955714,0.0,0.26898321778955714
451,0.04607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.983734030986886,0.0,0.0,0.0
452,0.040240000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.983734030986886,0.0,0.0,0.0
